% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.756574751e+03 +1.849514751e+03 +1.849514751e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +9.345828035e+02 +1.027522804e+03 +1.027522804e+03 -1.8493e+00 -5.3983e-01 +2.0165e+00 +3.8282e+00 +2.0496e+00 +3.5847e+00 +2.5247e+00 -4.1089e+00 -1.5075e+00 +1.5629e+00 +4.4021e+00 +1.5052e+00 +2.3953e+00 -1.5654e+00 -1.4588e+00 -3.0787e+00 +4.7500e+00 +1.5005e+00 +2.4580e+00 -2.4189e+00
82 0 +7.948005625e+02 +8.877405625e+02 +8.877405625e+02 +0.0000e+00 -2.0000e+00 +0.0000e+00 +0.0000e+00 -1.0000e+00 +0.0000e+00 -4.0000e+00 +1.0000e+00 +5.0000e+00 +3.0000e+00 -4.0000e+00 -1.0000e+00 +0.0000e+00 -1.0000e+00 +0.0000e+00 -4.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00 -3.0000e+00
103 0 +4.233934415e+02 +5.163334415e+02 +5.163334415e+02 -2.0000e+00 +2.0000e+00 +1.0000e+00 +5.0000e+00 +3.0000e+00 +3.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+00 +3.0000e+00 +2.0000e+00 +0.0000e+00 -4.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +8.0000e+00 -2.0000e+00 +5.0000e+00 +1.0000e+00
247 0 +3.403424083e+02 +4.332824083e+02 +4.332824083e+02 -2.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +4.0000e+00 +1.0000e+00 +1.0000e+00 +5.0000e+00 +0.0000e+00 +1.0000e+00 -1.0000e+00 -1.0000e+00 -2.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 -5.0000e+00 -3.0000e+00 +1.0000e+00
275 0 +1.883955299e+02 +2.813355299e+02 +2.813355299e+02 -1.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +3.0000e+00 +4.0000e+00 -1.0000e+00 +3.0000e+00 +8.0000e+00 +2.0000e+00 +0.0000e+00 -1.0000e+00 -2.0000e+00 +0.0000e+00 +0.0000e+00 -1.0000e+00 +4.0000e+00 -2.0000e+00 +3.0000e+00 +1.0000e+00
491 0 +1.252176485e+02 +2.181576485e+02 +2.181576485e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +2.0000e+00 +4.0000e+00 -1.0000e+00 +1.0000e+00 +4.0000e+00 +2.0000e+00 -1.0000e+00 -1.0000e+00 -1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 -2.0000e+00 +3.0000e+00 +1.0000e+00
637 0 +1.103758226e+02 +2.033158226e+02 +2.033158226e+02 -2.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +2.0000e+00 +5.0000e+00 +2.0000e+00 +0.0000e+00 +5.0000e+00 +2.0000e+00 +4.0000e+00 -1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 -3.0000e+00 +2.0000e+00 +0.0000e+00
840 0 +1.012366666e+02 +1.941766666e+02 +1.941766666e+02 +0.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +1.0000e+00 +4.0000e+00 +1.0000e+00 +0.0000e+00 +4.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 -2.0000e+00 +3.0000e+00 +0.0000e+00
928 0 +8.006432145e+01 +1.730043214e+02 +1.730043214e+02 -1.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +3.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +2.0000e+00 +0.0000e+00 -1.0000e+00 -1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 -1.0000e+00 +4.0000e+00 +0.0000e+00
2669 0 +7.649695992e+01 +1.694369599e+02 +1.694369599e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +4.0000e+00 +1.0000e+00 +0.0000e+00 +5.0000e+00 +2.0000e+00 +0.0000e+00 -2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 -2.0000e+00 +1.0000e+00 +0.0000e+00
