% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.128259773e+05 +5.129022473e+05 +5.129022473e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +3.663496757e+05 +3.664259457e+05 +3.664259457e+05 -1.3381e+00 -4.8391e+00 -9.2445e-03 -2.9036e+00 -1.5705e+00 +1.8559e+00 -3.0035e+00 -8.3391e-01 -5.3263e-01 +6.4815e-01 +3.0694e+00 -5.7242e-01 -2.8182e+00 -3.2132e+00 +6.7907e-01 -3.6653e+00 -2.2257e+00 +6.9254e-01 +6.0385e-01 +7.0752e-03
22 0 +1.103753760e+05 +1.104516460e+05 +1.104516460e+05 +1.9258e+00 -3.1420e+00 +2.8107e-01 +4.0703e+00 -2.0554e+00 +2.2312e+00 +4.9341e+00 +4.1883e+00 +1.1318e-01 -1.9399e+00 +2.9905e+00 +2.8394e+00 +1.3444e+00 -1.4266e+00 +1.9588e+00 +2.9396e+00 +2.8409e+00 +8.8791e-01 -1.4683e-01 -4.1100e+00
30 0 +7.884796448e+04 +7.892423448e+04 +7.892423448e+04 -6.6977e-01 -1.8705e+00 +2.0437e+00 +3.8365e+00 +8.2662e-01 +2.1051e+00 -4.3965e+00 +2.2586e+00 -1.1136e+00 -9.9599e-01 -1.5891e+00 +4.8291e+00 +4.8354e+00 -2.3121e+00 +1.0797e+00 +3.3506e+00 -1.0537e+00 -3.8049e+00 -2.5617e+00 -2.2281e+00
31 0 +3.004429113e+03 +3.080699113e+03 +3.080699113e+03 +4.5207e+00 -1.6978e-01 +3.5787e+00 -3.4799e+00 -2.3867e+00 +3.2305e+00 +9.7297e-01 +2.2954e+00 -3.1091e+00 +7.5281e-01 -1.7711e+00 +2.8530e+00 +3.3959e+00 +1.4697e+00 -3.1471e+00 -8.8817e-01 -2.8988e+00 +1.0634e+00 +4.8744e-01 -4.7665e+00
86 0 +1.384274781e+03 +1.460544781e+03 +1.460544781e+03 +1.3092e+00 -2.9162e+00 -9.9775e-01 +6.6236e-01 +4.4768e+00 +4.6572e-01 +4.3020e+00 -4.3232e+00 +3.4717e+00 -3.2512e+00 +1.6569e+00 -1.8404e+00 -2.1487e+00 +2.8221e+00 +1.8354e+00 +4.7192e+00 -9.2158e-01 +2.3182e+00 +1.0875e+00 -2.9467e+00
112 0 +6.531269069e+02 +7.293969069e+02 +7.293969069e+02 +4.9263e+00 -4.8079e+00 -3.9703e+00 +3.7680e-01 -2.9607e+00 -3.0827e+00 -1.7719e+00 +2.4102e+00 +4.7918e+00 +4.5229e+00 -2.6044e+00 -2.2896e+00 -3.3805e+00 -1.6569e+00 -1.3901e+00 -2.0167e+00 +4.2941e+00 +2.8160e+00 -1.0019e+00 -3.0507e+00
161 0 +1.706032880e+02 +2.468732880e+02 +2.468732880e+02 -3.0000e+00 +0.0000e+00 -2.0000e+00 +2.0000e+00 -4.0000e+00 -4.0000e+00 -2.0000e+00 +3.0000e+00 +4.0000e+00 +1.0000e+00 -1.0000e+00 -1.0000e+00 +1.0000e+00 +1.0000e+00 +4.0000e+00 -2.0000e+00 -2.0000e+00 -7.0000e+00 -1.0000e+00 +2.0000e+00
583 0 +1.439704759e+02 +2.202404759e+02 +2.202404759e+02 +4.0000e+00 -4.0000e+00 -3.0000e+00 +0.0000e+00 -5.0000e+00 -3.0000e+00 -1.0000e+00 +2.0000e+00 +4.0000e+00 +4.0000e+00 -2.0000e+00 -2.0000e+00 -3.0000e+00 -1.0000e+00 -1.0000e+00 -2.0000e+00 +4.0000e+00 -2.0000e+00 -1.0000e+00 -3.0000e+00
2274 0 +1.358403600e+02 +2.121103600e+02 +2.121103600e+02 +0.0000e+00 -2.0000e+00 -1.0000e+00 +1.0000e+00 -5.0000e+00 +1.0000e+00 +2.0000e+00 -1.0000e+00 +4.0000e+00 +4.0000e+00 -4.0000e+00 +0.0000e+00 -3.0000e+00 +3.0000e+00 -2.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 -3.0000e+00
